ASIN,name,ProductUrl,ProductRating,ProductPrice,ProductReview,Description,Manufacturer,ProductDescription
B08K7PN23C,Wesley Office Laptop Bag Briefcase Notebook Professional Business 15.6 Inch Briefcase Messenger Sling Water Resistant Laptop Bag Tablet Business Carrying Handbag for Women and Men ,https://www.amazon.in/dp/B08K7PN23C,4.0 out of 5 stars,448,"1,486"," Wesley laptop bag professional series 15.6 inch  
 Laptop compartment with dual zippered access and thick foam padding, protects your laptop very well.  
 Made of top fabric, designed to be very lightweight and slim, but stylish, practical and durable.  
 Luggage strap which helps to easily fix the briefcase on handle of your trolley  
 Trendy look and design. Dimensions: 40 x30x7 cm  ",,
B09SB42QFQ,"MosQuick® Clear large Drawstring Bags Clear Plastic Travel Bags, Travel Garments Organizing Storage Plastic Bags ,Shoe bags , Stationery Bag,multipurpose bag - Translucent ",https://www.amazon.in/dp/B09SB42QFQ,4.2 out of 5 stars,310,63," Care Instructions: Hand Wash Only  
 MULTIPLE USAGE: Drawstring plastic bag is designed in a way to be useful for many functions. Use it as drawstring shoe bag, clear gift bags for favors, traveling. Pack everything in clear plastic bags (packing toys, stationery, shoes, clothes, cosmetics) and keep it safely and comfortably!  
 PLASTIC TRAVEL BAGS: Travel shoe bags for packing are unprinted and feature impressive durability, so you can use clear drawstring bag as main means of storing for personal and business purposes.  
 HIGH QUALITY MATERIAL- The PE storage bags are made of high quality Chlorinated Polyethylene (CPE) sheet which is famed for its good features . the translucent feature helps us to easily view what is inside the bag  
 KEY FEATURES- Package Includes 2 Pcs Travel Plastic Bags , the quality drawstring plastic bags have flat edges with a 16"" height and 11"" width plus an extra 2"" bottom gusset.it has 2 cotton strings to pull and secure the bag and the contents.  
 CONVENIENT TO USE- Each drawstring bag comes with two flat satin drawstrings on both ends, making the bags open or close conveniently,and you can also be easy to carry your items in them with the strings.  ",,"Product Description High Quality Space Saving Long Lasting Durable Easy to use Space Saving Multi-Purpose: Reusable and versatile storage, cosmetics, sports equipment, gymnastics clothing, Use it for shoes, toiletries, and just about anything! Convenient to Use: Retractable storage bag with drawstring It can store a variety of items, such as clothing, shoes, underwear, accessories, cosmetics, etc. It can meet all your demand, such as business trips, traveling, etc. Find things at a glance Superior water resistance Concise storage, goodbye to clutter The shape is a drawstring type that is easy to put in and take out, and the contents are separated, so you can easily find the clothes you need. Airport safety inspection makes it even smoother.This is the perfect travel pouch. Divide photographic accessories, equipment, travel convenience, accessories for going out, cosmetics, clothing, underwear, swimwear, toiletries, adapters, gadgets, office supplies, business items, etc.Store and organize your bags and bags Lightweight, mildew resistant, non-flavored and durable and flexibleThe storage bag is made of highly waterproof material, so it is convenient for storing wet clothes, raincoats, and swimsuits.It can meet all your demand, such as business trips, traveling, etc."
B0BWNBQXDZ,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty ",https://www.amazon.in/dp/B0BWNBQXDZ,4.3 out of 5 stars,"1,800",58," Care Instructions: Wipe with Damp Cloth  
 Handcrafted with care and made up of premium quality robust material  
 Padded laptop compartment fits up to 15.6"" Laptop, Back padding with Air mesh; Front access pocket for you to easily carry important small items with a bottle holder on the side  
 Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Top Slip In Pocket  
 GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty  ","Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India. Customer Care: Email : customercare@uppercase.co.in & Contact no. +91 8691 800 800",
B07XG935R9,"EUME Propine Laptop Backpack | Built-in Massager, Water Resistant & Anti-Theft | Fits Up-to 15.6"" MacBook (Melange, 22L) ",https://www.amazon.in/dp/B07XG935R9,4.0 out of 5 stars,"3,499",47," EUME's Made in India Massager Backpack, made of High Quality Nylon Fabric. The inside has Polyester Lining 190. This product comes under the Bag/ Backpack/ Laptop Bag/ Laptop Backpack/Massager Backpack/ Massager Bag category. Find it in 6 colours - Black, Melange, Black Gold, Grey, Red, Teal Blue<br>  
 Capacity: 22 Litres ; Weight: 1.3 kgs; Dimensions: Centimeters: 33.02 x 16.5 x 49.5, Inches: 13 x 6.5 x 19.5; Main Compartment: 1; Front Pocket: 1; Side Pocket: 2 - to keep your 1 liter water bottle; Padded Internal Laptop Sleeve; Padded Shoulder Straps; Padded Back Panel<br>  
 Maintenance: Wipe with a clean, dry cloth when needed. This bag is Water & Dust Resistant and has a Premium Quality Zipper and Metallic Zinc Pullers. It also comes with Chest and Waist Belts.<br>  
 Other Specs: This bag has 2 Sets of massagers for maximum relaxation of the upper and lower back. It has an Internal Organization panel, a Top Carry Handle and a Heavy Duty Reversible Zipper and can be powered using a Power Bank (10000 mAh recommended); This bag has an adjustable torso and can be custom adjusted to different heights for perfect placement of the massagers on upper and lower backs. It fits most 15-inch laptops<br>  
 Pocket Description: Utility Pocket; Compartment Description: Up To 14 Inches; Age Range Description: Adult; Warranty Description: 1 Year Warranty Against Manufacturing Defects; Style Name: Travel Backpacks; Pattern Name: Solid; Special Features: Laptop Compartment<br>  ",,Product Description
B0C2KRH268,"Red Lemon Swiss Cut Design 15.6 Inch Smart Laptop Backpack Bag With USB Charging Port, Anti Theft Pocket and Accessories Organiser for Men Women Boys Girls ",https://www.amazon.in/dp/B0C2KRH268,4.4 out of 5 stars,"1,799","1,003"," PREMIUM MATERIAL: This multifunctional bag is made of quality Water Repellent polyester material in black color to protect your goods from water. For the inner lining, soft feel premium polyester is used. The hardware such as strengthened hooks, zippers and buckles used are wear resistant, smooth, and durable.  
 LARGE CAPACITY : Comes with 2 compartments with one separate cushioned laptop sleeve to hold 15. 6 inch Laptop. Additional front zipper pockets with an organiser to store magazine, pens, key,music, cosmetic, pen, charger, powerbank, cable etc. Side pockets for water bottles,umbrella. Back hidden anti theft pocket can hold your wallet,phone,etc  
 TROLLEY STRAP & CONVENIENCE : The insertible pull rod box design allows the bag to slide over the luggage handle for easy mobility during traveling. Comfortable airflow back ergonomics design with soft padding, gives you maximum back support. Breathable and adjustable shoulder straps relieve the stress of shoulder. Foam padded top handle for a long time carry on.  
 ONE YEAR WARRANTY: 1-year warranty on this bag against any manufacturing defects. Just keep your documents safe. Contact Red Lemon for any issues regarding the product and a resolution will be provided.  ",,
B0BD4TTDHD,LL LEATHER LAND DESIGNER BAGS Women Sling Bag ,https://www.amazon.in/dp/B0BD4TTDHD,4.0 out of 5 stars,299,"1,848"," Lethereette SLing bag  
 Stylish Sling in 9 inches height,10 inches length and 4 inches width  
 Water Proof  
 Adjustable strap  ","LL LEATHER LAND DESIGNER BAGS, LL Leather Land Designer Bags,Customer Support (9849818415)",
B084NZFNGS,"Arctic Hunter Backpack,Original 41L Expandable Laptop Bag Business Travel Backpack with 17 inch Laptop Pocket 3 in 1 Convertible Laptop Backpack Tech Bag with USB Charging Port Water-resistant Multiple Compartments Large Capacity Bag for Men Women Travel Business College ",https://www.amazon.in/dp/B084NZFNGS,4.5 out of 5 stars,"3,419",545," Care Instructions: Hand Wash Only  
 [41 L Expandable Original Arctic Hunter Backpack] -- Arctic Hunter original bag, 100% guarantee, two-year warranty. This arctic hunter backpack can easily expand 24L to 41L,You can choose to expand the capacity or not according to your needs, and the multifunctional backpack can be used for Long and short trips,daily,college and business, there is a 17 inch laptop pocket in the main compartment.  
 [3 in 1 Convertible Business Travel bag]--Backpack,handbag,luggage bag.three modes can be converted freely,the sholder strp can be hidden,and there is a thickness handle at the side of the backpack, so it canbe used as a handbag. the Trolley Back Strap secures the bag to the trolley case, making you comfortable on the travel.  
 [Multiple Pocket and Compartments]--There are three compartments and 15 pockets in this bag. The main compartment has a large pocket, wallet and power bank holder, computer and ipad pocket, you can put clothes, books, laptop and other things, the front compartment have many small pockets and can put small items, such as notebooks, pens, keys, cards. The back pocket can hold shoulder straps, books and other large items.Multiple compartments can help you store your belongings better.  
 [Durable laptop comfortable bag]--Comfortable airflow back design with thick but soft multi-panel ventilated padding, gives you maximum back support. Breathable and adjustable ""S"" shoulder straps relieve the stress of shoulder.  
 [Water-resistent and scratch-resistant]--Made of Water Resistant and Durable Polyester Fabric with metal zippers and durable shoulder strap buckles. Ensure a secure & long-lasting usage everyday & weekend.. Good Gift for college, high school students for boys,girls,teens,adults.  ","ah arctic hunter, Hoteon Trading Pvt. Ltd., #191, BOOHBCS (BANK COLONY),BTM 2nd Stage, Bangalore-560068. Phone 9148183707 or customercare@hoteon.com","Product Description Video Player is loading.Play VideoPlayMuteCurrent Time 0:00/Duration 0:53Loaded: 22.13%0:00Stream Type LIVESeek to live, currently behind liveLIVERemaining Time -0:53 1xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionsCaptions off, selectedAudio TrackFullscreenThis is a modal window. Previous page Next page 1 Extendable Design 2 Hide Shoulder Strap 3 180° Compartment 4 41L Large Capacity Previous page Next page 1 Aluminum Alloy Handle 2 High-quality Fabric 3 High-density Back Padding 4 USB Charge Port 5 Luggage Strap Arctic Hunter Laptop&Travel Backpack AH B00227L Backpack AH B00345 Backpack GW GB00375 Backpack GW GB00397 Backpack AH B00492 Backpack AH B00113C Backpack AH B00451 Backpack Product Dimensions 47cm*35cm*15cm 43cm*30cm*15cm 47cm*35cm*13cm 46cm*31cm*18cm 45cm*28cm*17.5cm 47cm*35cm*17cm 45cm*27cm*15cm Storage Capacity 41L 32L 25L 38L 30L 28L 20L Weight 1360g 1450g 810g 1110g 1500g 920g 860g Material Polyester Polyester Polyester Polyester Polyester Polyester Polyester,EVA Laptop Size 17 inch 15.6 inch 15.6 inch 15.6 inch 15.6 inch 15.6 inch 15.6 inch Product Features Expandable, Convertible Water-resistant, Expandable Rain Cover, Locking Locking, Expandable,Converible Laptop Tablet Compartment Laptop Pocket,Bottle Holder Locking, Water-resistant Product Features Laptop Tablet Pocket Laptop Compartment,Convertible Laptop Pocket,Bottle Holder Water-resistant,USB Por Water-resistant,Trolley Strap Sunglass Holder,Trolley Sleeve USB Port，Sunglass Holder Product Features Water-resistant, USB Port Tablet Compartmnet,USB Port Sunglass Holder,USB Port Laptop Compartment,USB Port Scratch-resistant Cellphone Holder, Anti-theft Scratch-resistant,TrolleyStrap"
B07WLY5TXH,K London 14 Inches Slim Tan Vegan Leather Men Women Unisex Laptop MacBook Shoulder Messenger Office Bag (1808-tan) ,https://www.amazon.in/dp/B07WLY5TXH,4.2 out of 5 stars,"1,229",718," <br>Material : vegan leather/artificial leather.dimensions - length (Horizontal distance) - 15.8 inches, height -11.5 inches, width - 1 inch<br>; <br>Its not a sling bag. Its a messenger bag with laptop compartment in it. For professionals/office going men and women. Slim, compact in size suitable for carrying business as well as day to day items like tablet, laptop, charger, phone, battery bank, pen, diary, visiting cards, keys<br><br>  
 <br>Features soft to touch. 4 zipper pockets(1 inside and 3 outside) for keeping essentials and quick access items. 2 slip pockets and a padded and secure compartment for carrying laptop. Comes with an adjustable-detachable strap with a comfortable shoulder pad. Expandable from the bottom for added storage<br><br>  
 <br>Craftsmanship - designed and handcrafted in our design studio. Disclaimer : product color may slightly vary due to photographic lighting sources or your monitor settings<br><br>  
 <br>Suitable for a 14 inches laptop or a MacBook with screen size of upto 15 inches.not meant for bigger laptops or water bottle or lunch box.its a sleek and slim bag for working professionals across age groups<br><br>  
 Outer Material Type: Faux Leather; Inner Material Type: Fabric  ",,
B0BPYCBPTT,INOVERA Faux Leather Water-Resistance Toiletries Cosmetics Makeup Storage Organizer Bag for Girls and Women (Black) ,https://www.amazon.in/dp/B0BPYCBPTT,4.3 out of 5 stars,251,95," Large Capacity - 31 x 11 x 21 cm. The larger size toiletry bag allows you organized your large/small skin-care products, cosmetics, lotion, shampoo, towels, hygienic items and other items you need  
 These translucent cosmetic bag is made of PU leather and PVC material, which is lightweight ,durable, and waterproof. High-quality materials built for long-term use and protects your items from spills, dust and scratches.  
 The designs of the zipper cosmetic travel bag allow you to easily see the content and location of stored items, and you can quickly find what you are looking for, without wasting time. The handle strap provides more convenience when you use it, easy to carry and hang.  
 You can make the portable toiletry bag as a storage bag, cosmetics bag, travel bag, stationery bag and so on, you can use it to carry your daily personal needs. Great for overnight staying, a long journey, business trips, gym shower and outdoor activities. This toiletry bag is the perfect gift for your family, friend, or even yourself.  
 Package Include: 1 x Toiletries Bag :::: Color: Black :::: Material: PVC, PU  ",,
B09VCHV6T5,"TRUE HUMAN® Emperor Anti-Theft backpack with combination lock Laptop bag,office bag for Men and Women | College Bags for Girls & Boys (Zyden) ",https://www.amazon.in/dp/B09VCHV6T5,3.7 out of 5 stars,675,"1,154"," » Superior & Durability: Made of durable and Eco-friendly water resistant oxford textile fabric,which keeps your files and stuffs dry inside. This backpack can hold up to 15.6"" laptop from most brands, but it may not be suitable for all brand 15.6"". Since there maybe exist slight size difference among different laptop brands.  
 » PREMIUM MATERIAL: Made from high quality, waterproof Polyester material in grey color. Premium quality smooth zippers, pullers, buckles.  ",,"Product Description TRUE HUMAN Emperor anti - theft backpack ( ZYDEN ) True human ZYDEN backpack Special design not only ensures that you stand out in the crowd but it also serves a purpose. It is built in a way to efficiently organize and protect your belongings . Flaunt this bag with style and low maintenance as this bag is washable. This backpack is also suitable for school or college. Key Features EASE OF ACCESS easy to access pocket for your stuff. cushioned back support The straps are designed to distribute the weight equally on each shoulder preventing any sort of discomfort. Use this back pack for office, college/school or during travels. Inbuilt Locking system Keep your laptop and other belongings safe and dry when they are inside the backpack.It is built in a way to efficiently organize and protect your belongings Multi-purpose The backpack features multiple compartments that you may use for your laptop and other essentials. Secure and Stylish"
B07H193V57,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Black ,https://www.amazon.in/dp/B07H193V57,3.8 out of 5 stars,339,"2,461"," Capicity: 21 Litres, Weight: 0.4kg; Dimensions: 45cmX29cmX16cm; Outer Material: Polyester; Inner Material: Polyester<br>  
 Water Repellent: Yes; Laptop Compartment: Yes ; Compartments: 2,one front pocket to hold essentials and A mesh stash pocket on one side to accommodate a drinking bottle & other accessories.<br>  
 Utility: Office, College, School, Camping, Weekend trip, Day trip<br>  
 Accessories shown in the picture are not part of the bag.<br>  
 Style Name: Daypack Backpacks; Color Name: Wht-Blk; Closure Type: Zipper; Strap Type: Shoulder Strap; Age Range Description: Kid; Warranty Description: No Warranty; Water Resistance Level: Water Resistant<br>  ","Rushi Enterprise, Rushi Enterprise, Jeshinjpara, Valapra Gujarat Amreli-365601 Mo- 9714228584","Product Description Capicity: 21 litres, weight: 0. 4kg, dimensions: 45cmx29cmx16cmOuter material: polyester, inner material: polyesterWater repellent: yes, laptop compartment: yes, compartments: 2, one front pocket to hold essentials and a mesh stash pocket on one side to accommodate a drinking bottle and other accessoriesUtility: office, college, school, camping, weekend trip, day trip Dzert Casual Backpack Pump up your style quotient a notch higher as you step out carrying this Dzert's Casual Backpack. It has a vibrant and stylish design, along with the added benefit of spacious interiors. Made from polyester, this backpack features a blue colour along with the brand name in front. Spacious Compartments The bag has spacious compartments for carrying your belongings separately. There are also external pockets for carrying a bottle and other essentials. Adjustable padded shoulder straps This backpack comes with padded shoulder straps which can be adjusted according to your size for a customized fit. Furthermore, the broad straps distribute the weight of the backpack evenly across your shoulders. Separate bottle pocket his trendy and stylish backpack from Pole Star comes with a bottle pocket which can comfortably accommodate your bottle in a secure manner. Stay active all day and travel comfortably with the help of this ergonomically designed stylish backpack. Top Padded handle This amazing travel buddy comes with an easy to use loop handle at the top. The top Padded handle provides a secure hold while you pick up or move the backpack. Spacious zippered compartments This casual backpack comes with two spacious zippered compartments which can accommodate your notebooks & Laptop and other essentials with ease. Store your umbrella, notebooks and water bottle in this spacious bag and move around comfortably all day. college to picnic, to a casual outing to camping and short trips, this bag can be your great companion everywhere. Pack your bags and ready, steady go."
B0B7RVY9GR,"Storite Nylon 44 cms Imported Travel Duffle Bag Sports Gym Shoulder Bag for Women with Wet Pocket & Shoe Compartment Weekender Overnight Travel Luggage Bag (Grey, 44 x 18 x 29 cm) ",https://www.amazon.in/dp/B0B7RVY9GR,4.1 out of 5 stars,"1,199",175," Closure Type : Zip , Handle Type : Detachable; No of Compartments : 2 Front Pockets + 1 Main compartment + 1 small wet pocket + 1 Shoe compartment + 1 Side Pocket & 1 Small Zipper back Pocket <br>  
 Strap Type : Two short handles + 1 Shoulder strap handle <br>  
 Item dimensions : Height : 29 cm,Width : 18 cm, Length : 44 cm , 23 Litrs , Water Resistant Level : Waterproof <br>  
 Special Feature : This multipurpose Travel Duffle bag is made of premium Oxford fabric that is durable and water-resistant , This bag can be used as handbag for travel, weekender trip carry your daily essentials <br>  
 Strap Type: Removable <br>  ",,"Product Description Storite Nylon 44 cm Travel Duffle Bag, Sports Shoulder Bag for Women Travel Bag with Wet Pocket & Shoe Compartment Weekender Overnight Bag - grey MULTIFUNCTIONAL POCKETS: Dry and wet separation, independent shoe compartment Large-capacity storage space, including multiple storage bags, travel items can be stored in them Multiple pockets to ensure utmost comfort EXTERIOR : 2 side pockets to ensure hassle free access to shoes, handkerchiefs, towels etc. and 2 additional front zipper pockets to keep electronic accessories and other frequently needed items while travelling INTERIOR : ·Travel Duffel bag has a large compartment to store shoes or dirty clothes. Small waterproof wet pocket in main compartment can store wet swimwear, towels or toiletries. Wear-resistant and water-repellent Large Storage Space Multi-zone storage space It could also serve as a sports gym bag, swimming bag, dance bag or a weekend trip Duffel, a overnight carry-on luggage. · Back Pocket Can hold mobile phones, wallet and other valuables. Detachable shoulder strap can be adjusted and locked to the length you need. The back fixing belt of the bag on the trolley case for fitness travel, which is easy and comfortable. 4 Carrying Options: Travel bag can be carried by hand, single-shouldered, across the shoulder or fixed to a trolley case as you like. Airplane Friendly Travel Bag : Your ideal overnight weekend boarding bag for business or personal travel. Most Important, integrate trolley sleeve slides over rolling luggage handle making airport travel a breeze. Separate Shoes compartment & Dry Wet Pocket: Sports Duffel bag has a large compartment to store shoes or dirty clothes. Small waterproof wet pocket in main compartment can store wet swimwear, towels or toiletries. Multipurpose: Can be used as weekend overnight bag, gear bag, dance bag, etc. Ideal for exercise, yoga, camping, etc. This gym tote is perfect for workouts, riding, gym, yoga, beach, pool and other outdoor activities. Travel Duffel Bag Grey Duffel Bag Purple SD016 Women Travel Bag Pink 861 Travel Duffel Bag Blue Women Travel Bag Pink 2037 Size 46x23x23 cm 44 x 18 x 29 cm 47 x 16 x 30 Cm 40 x 23 x 45 Cm 44 x 14 x 32 Cm Closure Type Zipper Zipper Zipper Zipper Zipper No of Compartments 1 main compartment, 1 inner zipper pocket, 1 wet pocket, 1 side zipper pocket, 1 shoes compartment, 1 back pocket 2 Front Pockets + 1 Main compartment + 1 small wet pocket + 1 Shoe compartment + 1 Side Pocket & 1 Small Zipper back Pocket 1 Main compartment + 1 small wet pocket + 1 Back Side Mobile pockets + 2 inside Card pocket 2 inside small pocket + 1 Main pocket + 1 small Dry wet pocket + 1 Front Small Zipper Pocket Front 1 Pockets + 1 Main compartment + 1 small wet pocket + 1 back Zipper pocket Material 24 Litrs 23 Litrs 22.6 Litrs 41.40 Ltrs 19.71 Litrs Strap Type Removable Two short handles Two short handles Two short handles"
B0BSH4H4DB,"uppercase Matrix Professional Anti-theft Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty ",https://www.amazon.in/dp/B0BSH4H4DB,4.2 out of 5 stars,"2,300",42," Care Instructions: Wipe with Damp Cloth  
 Handcrafted with care and made up of premium quality robust material  
 Padded anti-theft laptop compartment fits up to 15.6"" Laptop and a tablet compartment; Zipper Pocket in front along with a slip In Pocket in front; Internal Organisers with a bottle holder on the side  
 Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Comfortable Padded shoulder straps  
 GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty  ","Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India. Customer Care: Email : customercare@uppercase.co.in & Contact no. +91 8691 800 800","Product Description Never Ordinary Standout in sustainable fashion with uppercase—India’s 1st GRS-certified bags brand. We are an environmentally sensitive brand of Travel Gear for the young with a taste for things that don’t just help them look or feel good but also do good. And it's ready to get working and go places with you. Features that Stand Out! Stylish and sturdy yet lightweight, the uppercase day backpack is made with premium quality robust material with sturdy stitching, it offers a little extra than what you need for your school essentials. Designed with Care This 19L anti-theft laptop backpack promises durability, robustness, and reliability. It successfully goes through the tear test, break test, and 2000 jolt test before it reaches you. Strength & Safety This durable bag features a smooth inner surface and a wrinkle-free, sturdy outer that stays upright. Storage & Organisation Designed for your convenience, this bag has a front zipper pocket, a side bottle pocket, and a tablet sleeve for better organization. Anti-Theft Laptop Compartment It is designed with a 15.6"" laptop compartment and comfortable air mesh padding to keep you going. Designed for good - A Promise of Sustainable and Ethical Production Choose uppercase for sustainable bags that don't compromise on quality. Our school backpack is made with premium recycled material and is GRS-certified for sustainability, making it a stylish step towards sustainability. Vegan Leather Laptop Backpack 7A Blue Daypack 02 Purple Matrix Professional Backpack 08 Black Tall Boy Laptop Backpack 10A Red Apex Professional Backpack 01 Black Rainproof Zipper ✓ ✓ ✓ ✓ ✓ Laptop Sleeve Yes No Yes Yes Yes Bottle Holder ✓ ✓ ✓ ✓ ✓ Sturdy ✓ ✓ ✓ ✓ ✓ Trolley Sleeve Yes No Yes Yes Yes"
B07XG935R9,"EUME Propine Laptop Backpack | Built-in Massager, Water Resistant & Anti-Theft | Fits Up-to 15.6"" MacBook (Melange, 22L) ",https://www.amazon.in/dp/B07XG935R9,4.0 out of 5 stars,"3,499",47," EUME's Made in India Massager Backpack, made of High Quality Nylon Fabric. The inside has Polyester Lining 190. This product comes under the Bag/ Backpack/ Laptop Bag/ Laptop Backpack/Massager Backpack/ Massager Bag category. Find it in 6 colours - Black, Melange, Black Gold, Grey, Red, Teal Blue<br>  
 Capacity: 22 Litres ; Weight: 1.3 kgs; Dimensions: Centimeters: 33.02 x 16.5 x 49.5, Inches: 13 x 6.5 x 19.5; Main Compartment: 1; Front Pocket: 1; Side Pocket: 2 - to keep your 1 liter water bottle; Padded Internal Laptop Sleeve; Padded Shoulder Straps; Padded Back Panel<br>  
 Maintenance: Wipe with a clean, dry cloth when needed. This bag is Water & Dust Resistant and has a Premium Quality Zipper and Metallic Zinc Pullers. It also comes with Chest and Waist Belts.<br>  
 Other Specs: This bag has 2 Sets of massagers for maximum relaxation of the upper and lower back. It has an Internal Organization panel, a Top Carry Handle and a Heavy Duty Reversible Zipper and can be powered using a Power Bank (10000 mAh recommended); This bag has an adjustable torso and can be custom adjusted to different heights for perfect placement of the massagers on upper and lower backs. It fits most 15-inch laptops<br>  
 Pocket Description: Utility Pocket; Compartment Description: Up To 14 Inches; Age Range Description: Adult; Warranty Description: 1 Year Warranty Against Manufacturing Defects; Style Name: Travel Backpacks; Pattern Name: Solid; Special Features: Laptop Compartment<br>  ",,Product Description
B0BR1C59R8,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty ",https://www.amazon.in/dp/B0BR1C59R8,4.6 out of 5 stars,"1,900",63," Care Instructions: Wipe with Damp Cloth  
 Handcrafted with care and made up of premium quality robust material  
 Padded anti-theft laptop compartment fits up to 15.6"" Laptop, Back padding with Air mesh; Pocket under flap and 2 mesh pocket inside main compartment with a bottle holder on the side  
 Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Top Slip In Pocket  
 GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty  ","Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India. Customer Care: Email : customercare@uppercase.co.in & Contact no. +91 8691 800 800",
B0BLCXMTZ7,American Tourister SPIN LAPTOP BACKPACK 28L POLYESTER BLACK ,https://www.amazon.in/dp/B0BLCXMTZ7,3.4 out of 5 stars,"1,399",25," Care Instructions: Wipe with Damp Cloth  
 Internal Organizer in the front for secure placement & easy access of all your essentials  
 Pocket on the side to accommodate your sipper/bottle or umbrella  
 Mesh padding on back & shoulder straps for superior comfort and breathability  
 Lightweight & voluminous backpack made of durable double dot polyester fabric  ","Samsonite South Asia Pvt. Ltd., Samsonite South Asia Pvt Ltd, GAT NO 159 to 163 , Gonde Taluka,Igatpuri,Nashik-422403",
B07G4D13LB,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Black ,https://www.amazon.in/dp/B07G4D13LB,4.4 out of 5 stars,981,"2,696"," Outer material: synthetic, color: black; Waterproof  
 Capacity: 20 liters; Weight: 560 grams; Dimensions: 48 cms x 32 cms x 14 cms (LxWxH)  
 Number of compartments: 2  
 Laptop compatibility: yes, laptop size: 16strap type: adjustable  
 Special Features: Back Padding; Closure Type: Zipper; Age Range Description: Adult; Pocket Description: Utility Pocket  
 Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,2 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot .  ","Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366",From the manufacturer
